locale	tatoeba_lang	sentence_id	author	added_utc	modified_utc	license	sentence_url	review_state	source_row_sha256	sentence
zh	cmn	1	sysko	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/1	human-contributed-unreviewed	ac32b9584e26cc885cbae00ea098671a6561b7ff2f828153b3a6ac2ff2708fb9	我們試試看！
zh	cmn	2	fucongcong	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2	human-contributed-unreviewed	dfeae1795bc5d8fcc6a77eaef16be38d10b5830e7be6ed367dd278811ef1bb65	我该去睡觉了。
zh	cmn	3	sysko	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/3	human-contributed-unreviewed	fc81584385374fd801289184dc6c5bdb5a320505badda281c399ce1ec3f8220f	你在干什麼啊？
zh	cmn	4	Martha	2008-09-08 09:20:59	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/4	human-contributed-unreviewed	75ce905d52b2a4926702b8eccb30b964713141790c429e8832be6bb8a3d3a098	這是什麼啊？
zh	cmn	5	Zifre	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/5	human-contributed-unreviewed	ca5a04f2859e04b9ac0d0e7a2e8ee8c62cd2c6cde6597360aa90bf11ef75a8ed	今天是６月１８号，也是Muiriel的生日！
zh	cmn	6	sysko	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/6	human-contributed-unreviewed	1deec5961ca7c8904a60771047b5d8574a699631f1fe1018bfff338018718346	生日快乐，Muiriel！
zh	cmn	7	sysko	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/7	human-contributed-unreviewed	c3f52870a8d4bac554ebb2311f28abd035c34745d6745571bf1cafbde3216754	Muiriel现在20岁了。
zh	cmn	8	sysko	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/8	human-contributed-unreviewed	c820c62c7617b2b9f7e642b8d9940139d7d5be1c9621eaf3383a94b5ff9f672b	密码是"Muiriel"。
zh	cmn	9	sysko	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/9	human-contributed-unreviewed	62c95616b1785d595e264a3c9d9a3546bb1af5de8355cf5809caab865b3e85d2	我很快就會回來。
zh	cmn	10	Sprachprofi	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/10	human-contributed-unreviewed	d9f3b94fc5593f6d83a61115e536b8d05b70f3f751f8a30032790f650f563466	我不知道。
zh	cmn	11	CynthiaGAN	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/11	human-contributed-unreviewed	d2837144fe78124799f15ea8033cb0d941feabe870664bfd3acc5606e7356c24	我不知道應該說什麼才好。
zh	cmn	12	U2FS	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/12	human-contributed-unreviewed	556f76b442a334a2113135b3b6a47646f693795678e99ab9515460e87f2e6ddd	這個永遠完不了了。
zh	cmn	13	tatomeimei	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/13	human-contributed-unreviewed	ee30bd158a8f8f4ad15ecf94c3ec299e6ff6f96c2b97006ca36316fedbba26cb	我只是不知道應該說什麼而已……
zh	cmn	14	tatomeimei	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/14	human-contributed-unreviewed	a9bd3d6a5307bec306fe4562416a7247de08b8dd0975d2649ce127878352c62a	那是一隻有惡意的兔子。
zh	cmn	15	sysko	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/15	human-contributed-unreviewed	d57a9cd58e5add6542a64ae4d5efcf9e108bafff6aac9bffbe6c42b43d786b9c	我以前在山里。
zh	cmn	16	Martha	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/16	human-contributed-unreviewed	655d5d900c977e714fbbc77b2053d5b3d923da75c74148d750c6132f67623d76	那是一张近照吗？
zh	cmn	17	Martha	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/17	human-contributed-unreviewed	2ebcdbcd20a500c7e8d94d9d133bceafa8d8e2f557ca51ef67b41e6b7ac3ddef	我不知道我有沒有時間。
zh	cmn	18	fucongcong	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/18	human-contributed-unreviewed	13acfadf9b8a245a58d6743a1b4ee4619104338785dbb741e5bdf6edb1d8b648	剛才我的麥克風沒起作用，不知道為什麼。
zh	cmn	19	fucongcong	2008-02-03 21:21:27	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/19	human-contributed-unreviewed	29a5e8c8daa8603d411b013d17a0da61618d25450e958a7c65390fd7dc59c44d	到了最後，大家一定要靠自己學習。
zh	cmn	20	Martha	\N	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/20	human-contributed-unreviewed	e66224cc6307f91f760eb3bed681709053915de3e9f3e392f7ccc5aaceadbd4c	世界上的教育都讓我失望。
zh	cmn	21	fucongcong	2008-05-11 12:15:22	0000-00-00 00:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/21	human-contributed-unreviewed	5d8a413f79dd16f185c5e23350ed16d456121cc25e3305ac3cc496a69684315a	选择什么是“对”或“错”是一项艰难的任务，我们却必须要完成它。
