locale	tatoeba_lang	sentence_id	author	added_utc	modified_utc	license	sentence_url	review_state	source_row_sha256	sentence
es	spa	2481	Shishir	\N	2010-08-08 23:28:48	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2481	human-contributed-unreviewed	5f2d42e9ca42cea8cfb26394c98a2bd9776cd8cfce3c0d67050711aebd47c313	¡Intentemos algo!
es	spa	2482	Shishir	\N	2010-09-25 23:27:04	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2482	human-contributed-unreviewed	bb1123bb2f3c62152e5b365c33fe08ef66022d96a4e9ef945fc7662d552739ed	Tengo que irme a dormir.
es	spa	2483	hayastan	\N	2014-01-30 00:05:18	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2483	human-contributed-unreviewed	4ec2df5c28e03cad480270bf18bfb85d1ea23c21a40db29ff14b4b1bb7ba3b0b	¿Qué estás haciendo?
es	spa	2484	TRANG	2008-09-08 09:20:59	\N	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2484	human-contributed-unreviewed	75653906660cae55135cc2603614a0aef1829d2996036534a819d35de56f56c6	¿Qué es eso?
es	spa	2485	cueyayotl	\N	2015-08-24 01:32:30	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2485	human-contributed-unreviewed	23de584b58a63793c7c90a152089f13a165b553ac779ef1418d4d59605c1d17e	¡Hoy es 18 de junio y es el cumpleaños de Muiriel!
es	spa	2486	Shishir	\N	2010-08-26 22:35:32	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2486	human-contributed-unreviewed	dc3a4949bc9318a00c80100c9f6caf26620111f9f4f3a091a34e09d6ab6d4bef	¡Feliz cumpleaños, Muiriel!
es	spa	2487	Shishir	\N	2010-08-26 22:35:51	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2487	human-contributed-unreviewed	c8cfb959d163959d1fe432a00a4d1cec4d5bb398382d71c9a1889550bd01ced5	Ahora, Muiriel tiene 20 años.
es	spa	2488	Shishir	\N	2010-08-26 22:35:56	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2488	human-contributed-unreviewed	818ef4436b40d4f4a6c01b21fef78d5ece3d25ea7fc0ceeb5dde6d5849fe3fd0	La contraseña es "Muiriel".
es	spa	2489	Shishir	\N	2010-08-08 23:31:58	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2489	human-contributed-unreviewed	4be1c04bcd70fef50e5dda5247fe13265c9fdce5b16d5aa22a091c3d86eeef7f	Volveré pronto.
es	spa	2491	Shishir	\N	2010-08-26 22:36:09	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2491	human-contributed-unreviewed	9edb9f0b985b5273a0a96ee7bab0d92a484ee33e03a5dc3880bc707a7b008bb9	No tengo palabras.
es	spa	2492	Shishir	\N	2010-08-26 22:36:31	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2492	human-contributed-unreviewed	772a5cd6b453ebb49b112b0894fff06881c3ea11e9248db9914bfe221682e09f	Esto no acabará nunca.
es	spa	2493	Shishir	\N	2010-12-31 19:56:23	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2493	human-contributed-unreviewed	1119e59b60bd914b72f13f76a35febb1373c1c8cbcecf4fd941bb9967c8ae92b	Simplemente no sé qué decir...
es	spa	2494	Shishir	\N	2010-08-08 23:30:37	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2494	human-contributed-unreviewed	f6ea58337295fd1e9f1b889e54baf5e6c2852510ada4154a9ac3c4359c49fb68	Era un conejo malo.
es	spa	2495	mamat	\N	2010-08-24 11:00:17	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2495	human-contributed-unreviewed	cdca50e507cbd4148456115c927faed06cfabbd64efab8ea5f12fb9057cb5724	Yo estaba en las montañas.
es	spa	2496	Shishir	\N	2010-08-26 22:37:26	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/2496	human-contributed-unreviewed	febe2f0a02fc5970f9d4a0a440d50c9284b6e21cf3bf6ce3c5a564babdabf77b	¿Es una foto reciente?
