locale	tatoeba_lang	sentence_id	author	added_utc	modified_utc	license	sentence_url	review_state	source_row_sha256	sentence
pt-br	por	146680	Leonroz	\N	2019-01-13 01:57:11	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/146680	human-contributed-unreviewed	a7b4d1b636a580cdb5fd463fa1d951775f9aad2e751098af549708789509ff15	Uma menina chorando abriu a porta.
pt-br	por	180624	Ricardo14	2008-04-17 00:17:33	2015-08-19 02:18:37	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/180624	human-contributed-unreviewed	e73b280f57e7a4647229894f8a0320bd06856306ecd1911860e64a28ef5b3d43	Vamos tentar alguma coisa!
pt-br	por	182184	Ricardo14	2008-04-17 00:24:50	2015-08-19 02:18:28	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182184	human-contributed-unreviewed	d92239528abf418945d80046960443bec3b872092410ae18d6aa29e728f1edf6	Preciso ir dormir.
pt-br	por	182185	Ricardo14	2008-06-02 21:38:05	2015-08-19 02:18:23	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182185	human-contributed-unreviewed	614939cddf83a7521b74b10ea4f1a721538e993ab7ed92cb6e7b4c7c42d65bed	O sinal '&' significa 'e'.
pt-br	por	182186	Ricardo14	2008-06-02 21:38:05	2015-08-19 02:18:17	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182186	human-contributed-unreviewed	d76f088da744fe13381a222b6a5b866223bd7dbd836164f08bd796d6c9bcb5f0	A marca '&' significa 'e'.
pt-br	por	182187	Ricardo14	2008-06-02 21:38:05	2018-03-25 15:09:21	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182187	human-contributed-unreviewed	6f4c6e939a88c2e8854427c93a86311005c8fc9778420895689dbbd6ea68c0e6	Ufa! Esta ladeira está difícil. Mas a volta será moleza.
pt-br	por	182188	Ricardo14	2008-06-02 21:38:05	2017-02-16 00:22:36	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182188	human-contributed-unreviewed	8f044ccaf498fdaaf3df006e825924f760eab2de5cf723e73691955f923709c9	Na realidade, o custo de vida está subindo cada semana.
pt-br	por	182190	Ricardo14	2008-06-02 21:38:05	2017-02-16 00:22:37	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182190	human-contributed-unreviewed	998a46742e3c0f68cbb0d3379fddb848dcf0ee04827233c8cb071c2125e7c063	Há um pouco de verdade no que ele está dizendo.
pt-br	por	182191	Ricardo14	2008-06-02 21:38:05	2017-02-16 00:22:39	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182191	human-contributed-unreviewed	2d0b920b3eb3926ab6b7b641eafcf954ca620ec4bfe9eb03a17076a7752092fe	Vai ao médico pegar a receita!
pt-br	por	182192	Ricardo14	2008-06-02 21:38:05	2018-03-25 15:09:22	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182192	human-contributed-unreviewed	2a64d518295f518382d5be696c1febec007fd15a79da2670216b64b1a8974890	Bob a lembra: "6 pence por segundo".
pt-br	por	182193	Ricardo14	2008-06-02 21:38:05	2016-11-02 23:28:40	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182193	human-contributed-unreviewed	ed44341b4525081c36a6e58dd25e753f388b2e158ab653703b76ffa316dc8bc9	Bob diz: "Quatro libras e cinquenta".
pt-br	por	182194	Ricardo14	2008-06-02 21:38:05	2015-08-19 02:17:33	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182194	human-contributed-unreviewed	1c2ee0a13049f01ae18b6cc8c64dfb834718eaf13174670e63d69ac8a334dbad	"Quando tinha 17 anos de idade, velejei pelo Mediterrâneo numa escuna", ela recitou lenta e cuidadosamente.
pt-br	por	182301	Ricardo14	2008-06-09 19:00:21	2015-08-19 02:04:59	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182301	human-contributed-unreviewed	7f757f396498e0d2d7c584c8e8d682121861f864b016baa218e60bce531a4d38	Ela estava sempre praticando piano.
pt-br	por	182302	Ricardo14	2008-06-09 19:02:33	2015-08-19 02:04:55	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/182302	human-contributed-unreviewed	a8b728401b709cd5c16e67fc79d01a2076f8f49b93623c32a4cefcd922c079b7	Estou morrendo de dor nas costas.
pt-br	por	330698	Ricardo14	2008-06-09 19:06:18	2015-08-19 02:04:54	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/330698	human-contributed-unreviewed	d2df1a4a2cb813e70141536ad3b9acda8f4ec7971a4f113fe4ff776869a07d2d	John ficou em casa tal como lhe foi dito.
pt-br	por	331973	fabioedri	2009-04-04 04:26:57	2010-06-07 15:48:33	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331973	human-contributed-unreviewed	3003d90c426466a47ec54848ae3f26f226bb9f2a302c703c5fe66acf3f3ca2c5	Muriel completou 20 anos.
pt-br	por	331974	fabioedri	2009-04-04 04:37:02	2010-05-30 20:27:01	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331974	human-contributed-unreviewed	3a007f8801ce114db08056d79551e9ad63bbcba710429e46ed23ba56fbdb57ca	Voltarei em breve.
pt-br	por	331975	fabioedri	2009-04-04 04:46:59	2010-05-31 19:34:46	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331975	human-contributed-unreviewed	f7b8d7d6f983e48bd987b152b16e17d304273648af46e145ecc0a6ddde865e75	Não sei.
pt-br	por	331976	fabioedri	2009-04-04 04:49:02	2010-06-07 15:48:23	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331976	human-contributed-unreviewed	61351a7553e2fc5041e73dd9d6f2209261dd7c942e612e41c63aba634b8cbb38	O que está fazendo?
pt-br	por	331977	fabioedri	2009-04-04 04:50:40	2010-06-07 15:47:56	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331977	human-contributed-unreviewed	7802e949c573702cfbd2bf84114f917fc1ecf2cf95b8d584704f44fea2a67a3c	Hoje é dia 18 de junho, aniversário do Muiriel!
pt-br	por	331978	fabioedri	2009-04-04 04:52:06	2010-11-11 21:45:10	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331978	human-contributed-unreviewed	9052a426484f790d3db39c60a0dc16569c14a3abc5956ab96325d4c617161b35	Feliz aniversário, Muiriel!
