locale	tatoeba_lang	sentence_id	author	added_utc	modified_utc	license	sentence_url	review_state	source_row_sha256	sentence
id	ind	331310	umarsaid	2009-02-05 09:48:37	2009-02-05 09:48:37	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331310	human-contributed-unreviewed	61e08e7be94bac1615faf9d09d0b3217864a0cf4c8472df73362c3315888cf31	Ibu sedang masak di dapur.
id	ind	331311	umarsaid	2009-02-05 09:57:11	2009-02-05 09:57:11	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331311	human-contributed-unreviewed	5a6a989ba8780b20b3a50ee0c492eb61991074f4e3c24ed9ce27183ac4c7a531	Mary tidak punya teman bicara, tapi dia tidak merasa kesepian.
id	ind	331312	umarsaid	2009-02-05 09:57:38	2009-02-05 09:57:38	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331312	human-contributed-unreviewed	d60776c945b7aa89bd87822fd2f588f12e114ebaa62bc685a3c8f89533c0932c	Mary adalah gadis yang enak diajak bicara.
id	ind	331313	umarsaid	2009-02-05 09:58:03	2009-02-05 09:58:03	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331313	human-contributed-unreviewed	a56bd7d82425ac6378d1c71d61cc14ec8b8c79176f690bf991f0b0d4c320a394	Mary memutuskan untuk tidak akan menemuinya lagi.
id	ind	331314	umarsaid	2009-02-05 09:58:30	2009-02-05 09:58:30	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331314	human-contributed-unreviewed	f93200d759e98a93fb2a16ca4b507b4803fc8256d3b17add3a9cd9b0a63e640b	Apakah Mary sudah mulai?
id	ind	331315	umarsaid	2009-02-05 09:58:42	2009-02-05 09:58:42	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331315	human-contributed-unreviewed	48753fa98d370dbcee1bb9b9109f1c306f15c8cea249495016dadb39188a5809	Mary sangat suka susu.
id	ind	331316	umarsaid	2009-02-05 09:58:55	2009-02-05 09:58:55	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331316	human-contributed-unreviewed	fe4d17b35edea5d3661b2009e8480797f07c875604eb0af7b439032aae652685	Mary belum mulai.
id	ind	331317	umarsaid	2009-02-05 09:59:29	2009-02-05 09:59:29	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331317	human-contributed-unreviewed	faf753fedfba962ad866543926f09acb29062c998105630a89bce746c7e3a302	Mary gagal lagi. Meski begitu, dia masih muda.
id	ind	331318	umarsaid	2009-02-05 10:00:00	2009-02-05 10:00:00	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331318	human-contributed-unreviewed	c68cd8011baf490aa93813afc550b30f722ee7dae972c9862c2f07eacf152e60	Mary selalu membantu pacarnya mengerjakan tugas.
id	ind	331319	umarsaid	2009-02-05 13:45:30	2010-01-18 02:50:19	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331319	human-contributed-unreviewed	4d49c670d58c664475f65d7974002cae8a3286ff49e5822c8502588f100de00e	Pesawat ini mampu menampung 40 orang penumpang sekali terbang.
id	ind	331320	umarsaid	2009-02-05 13:48:44	2009-02-05 13:48:44	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331320	human-contributed-unreviewed	8d727a1b7a870c75021cdc38439bb5829ef0949910b1dca1f13e627263075ec0	Harga tanah di Jepang mahal sekali.
id	ind	331321	umarsaid	2009-02-05 13:51:14	2009-02-05 13:51:14	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331321	human-contributed-unreviewed	9be7b3b831e75b4a80f16099463faaaf80887635da6c53538401a953d6fab923	Dilihat dari pesawat, pulau itu terlihat indah sekali.
id	ind	331322	umarsaid	2009-02-05 13:51:58	2009-02-05 13:51:58	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331322	human-contributed-unreviewed	aac856a58eceaf6a2ec0dcc12c088157cd215f61218cc4de1c1534d09b8479f1	Pulau itu ada di Jepang sebelah selatan.
id	ind	331323	umarsaid	2009-02-05 13:52:16	2009-02-05 13:52:16	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331323	human-contributed-unreviewed	1db81e534d0a5b2428b6a3b57cd1ca2ecbea73e8dec740936c7143976e2a8d6f	Pulau itu ada di Jepang sebelah barat.
id	ind	331324	umarsaid	2009-02-05 13:52:44	2009-02-05 13:52:44	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331324	human-contributed-unreviewed	27dc0a48cc887166641b4ddf8f642faf753bf1df59e975cd2c9011e14e940bb4	Pulau itu tertutup es dan salju selama musim dingin.
id	ind	331325	umarsaid	2009-02-05 13:53:19	2009-02-05 13:53:19	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331325	human-contributed-unreviewed	f188e7825fdcdc457454528c0a52b51dbfb0debc16ca8da1136cf9ea0f9d7ad3	Pulau itu ditemukan oleh siapa?
id	ind	331326	umarsaid	2009-02-05 13:54:01	2009-02-05 13:54:01	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331326	human-contributed-unreviewed	8b78f8c96cee0ca8e3077255eaf7d6639cf0d2dc5e3d591a28aad302c127c52e	Pulau itu dihantam topan.
id	ind	331327	umarsaid	2009-02-05 13:54:31	2009-02-05 13:54:31	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331327	human-contributed-unreviewed	7dc619b84dc11e2e5679d9f77aa40cebcabe5d489dad99aaa55395a582c0f718	Pulau itu mudah dijangkau dengan perahu.
id	ind	331328	umarsaid	2009-02-05 13:55:02	2009-02-05 13:55:02	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331328	human-contributed-unreviewed	cb15fa2296a14e34817c435924485b0a5b157c4a799a100b8a61a7818ea67090	Pulau itu bagaikan surga bagi anak-anak.
id	ind	331329	umarsaid	2009-02-05 13:55:43	2009-02-05 13:55:43	CC-BY-2.0-FR	https://tatoeba.org/en/sentences/show/331329	human-contributed-unreviewed	2a04410187ecb8490928892bdea2fd3538a936ed77ac4bb507d5cf8d27d78538	Setiap jengkal pulau telah dijelajahi.
